,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
1152,2023,SE,FT,Data Scientist,109000,USD,109000,US,0,US,M
1153,2023,SE,FT,Machine Learning Infrastructure Engineer,221000,USD,221000,US,0,US,M
1154,2023,SE,FT,Machine Learning Infrastructure Engineer,180000,USD,180000,US,0,US,M
1155,2023,SE,FT,Data Scientist,233300,USD,233300,US,0,US,M
1156,2023,SE,FT,Data Scientist,155500,USD,155500,US,0,US,M
1157,2023,SE,FT,Research Engineer,306000,USD,306000,US,0,US,M
1158,2023,SE,FT,Research Engineer,180000,USD,180000,US,0,US,M
1159,2023,SE,FT,Applied Scientist,212800,USD,212800,US,0,US,L
1160,2023,SE,FT,Applied Scientist,115100,USD,115100,US,0,US,L
1161,2023,SE,FT,Machine Learning Engineer,238000,USD,238000,US,0,US,M
1162,2023,SE,FT,Machine Learning Engineer,176000,USD,176000,US,0,US,M
1163,2023,SE,FT,Data Analyst,117500,USD,117500,US,100,US,M
1164,2023,SE,FT,Data Analyst,86720,USD,86720,US,100,US,M
1165,2023,MI,FT,Data Analyst,167000,USD,167000,US,0,US,M
1166,2023,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M
1167,2023,EX,FT,Data Analyst,90000,USD,90000,US,100,US,M
1168,2023,EX,FT,Data Analyst,70000,USD,70000,US,100,US,M
1169,2023,SE,FT,Data Scientist,212800,USD,212800,US,100,US,L
1170,2023,SE,FT,Data Scientist,111600,USD,111600,US,100,US,L
1171,2023,SE,FT,BI Developer,135000,USD,135000,US,100,US,M
1172,2023,SE,FT,BI Developer,110000,USD,110000,US,100,US,M
1173,2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,M
1174,2023,SE,FT,Machine Learning Engineer,175000,USD,175000,US,100,US,M
1175,2023,SE,FT,Machine Learning Scientist,180514,USD,180514,US,100,US,M
1176,2023,SE,FT,Machine Learning Scientist,108308,USD,108308,US,100,US,M
1177,2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M
1178,2023,SE,FT,Machine Learning Engineer,208450,USD,208450,US,0,US,M
1179,2023,SE,FT,Machine Learning Engineer,151600,USD,151600,US,0,US,M
1180,2023,SE,FT,Data Scientist,324000,USD,324000,US,0,US,M
1181,2023,SE,FT,Data Scientist,159000,USD,159000,US,0,US,M
1182,2023,MI,FT,Data Scientist,155000,USD,155000,US,100,US,M
1183,2023,MI,FT,Data Scientist,135000,USD,135000,US,100,US,M
1184,2023,SE,FT,Data Engineer,223250,USD,223250,US,0,US,M
1185,2023,SE,FT,Data Engineer,156275,USD,156275,US,0,US,M
1186,2023,SE,FT,Data Engineer,220000,USD,220000,US,0,US,M
1187,2023,SE,FT,Analytics Engineer,245000,USD,245000,US,100,US,M
1188,2023,SE,FT,Analytics Engineer,185000,USD,185000,US,100,US,M
1189,2023,MI,FT,Data Analyst,67500,USD,67500,US,0,US,M
1190,2023,MI,FT,Data Analyst,46500,USD,46500,US,0,US,M
1191,2023,SE,FT,ML Engineer,270000,USD,270000,US,100,US,M
1192,2023,SE,FT,ML Engineer,232200,USD,232200,US,100,US,M
1193,2023,MI,FT,Data Engineer,40000,EUR,43187,PL,100,PL,L
1194,2023,MI,FT,Data Analyst,78000,USD,78000,US,0,US,M
1195,2023,SE,FT,Machine Learning Engineer,370000,USD,370000,US,0,US,M
1196,2023,SE,FT,Machine Learning Engineer,178200,USD,178200,US,100,US,M
1197,2023,SE,FT,Machine Learning Engineer,115000,USD,115000,US,100,US,M
1198,2023,MI,FT,Data Scientist,204000,USD,204000,US,0,US,M
1199,2023,MI,FT,Data Engineer,143000,USD,143000,US,0,US,M
1200,2023,MI,FT,Data Engineer,95000,USD,95000,US,0,US,M
1201,2023,SE,FT,Machine Learning Engineer,240000,USD,240000,US,0,US,M
1202,2023,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M
1203,2023,SE,FT,Data Scientist,156400,USD,156400,US,0,US,M
1204,2023,SE,FT,Data Scientist,297300,USD,297300,US,100,US,M
1205,2023,SE,FT,Data Scientist,198200,USD,198200,US,100,US,M
1206,2023,SE,FT,Data Analyst,168000,USD,168000,CA,0,CA,M
1207,2023,SE,FT,Data Analyst,112000,USD,112000,CA,0,CA,M
1208,2023,SE,FT,Data Scientist,253430,USD,253430,US,0,US,M
1209,2023,SE,FT,Data Scientist,212780,USD,212780,US,0,US,M
1210,2023,SE,FT,Machine Learning Engineer,265800,USD,265800,US,100,US,M
1211,2023,SE,FT,Machine Learning Engineer,165500,USD,165500,US,100,US,M
1212,2023,SE,FT,Data Engineer,193000,USD,193000,US,100,US,M
1213,2023,SE,FT,Data Engineer,134000,USD,134000,US,100,US,M
1214,2023,SE,FT,AI Engineer,180000,USD,180000,US,100,US,M
1215,2023,SE,FT,AI Engineer,150000,USD,150000,US,100,US,M
1216,2023,MI,FT,Data Developer,120681,USD,120681,US,100,US,M
1217,2023,MI,FT,Data Developer,72409,USD,72409,US,100,US,M
1218,2023,SE,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M
1219,2023,SE,FT,Machine Learning Engineer,139750,USD,139750,US,100,US,M
1220,2023,SE,FT,Data Engineer,254000,USD,254000,US,100,US,M
1221,2023,SE,FT,AI Developer,260000,USD,260000,US,0,US,M
1222,2023,SE,FT,AI Developer,192000,USD,192000,US,0,US,M
1223,2023,SE,FT,Data Scientist,272290,USD,272290,US,100,US,M
1224,2023,SE,FT,Data Scientist,169374,USD,169374,US,100,US,M
1225,2023,SE,FT,Principal Data Scientist,195000,USD,195000,US,100,US,L
1226,2023,SE,FT,Data Science Lead,204500,USD,204500,US,0,US,M
1227,2023,SE,FT,Data Science Lead,142200,USD,142200,US,0,US,M
1228,2023,MI,FT,Business Data Analyst,17000,USD,17000,AM,100,RU,L
1229,2023,SE,FT,Data Engineer,181500,USD,181500,US,0,US,M
1230,2023,SE,FT,Data Engineer,112200,USD,112200,US,0,US,M
1231,2023,MI,FT,Machine Learning Researcher,150000,USD,150000,US,100,US,M
1232,2023,MI,FT,Machine Learning Researcher,100000,USD,100000,US,100,US,M
1233,2023,SE,FT,Machine Learning Engineer,250500,USD,250500,US,0,US,M
1234,2023,SE,FT,Machine Learning Engineer,166600,USD,166600,US,0,US,M
1235,2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M
1236,2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M
1237,2023,SE,FT,Data Scientist,223290,USD,223290,US,0,US,M
1238,2023,SE,FT,Data Scientist,131310,USD,131310,US,0,US,M
1239,2020,EN,CT,Staff Data Analyst,60000,CAD,44753,CA,50,CA,L
1240,2023,EN,FT,AI Engineer,35000,USD,35000,HR,100,DE,M
1241,2023,SE,FT,AI Developer,50000,EUR,53984,IT,100,IT,S
1242,2023,SE,FT,Machine Learning Scientist,204500,USD,204500,CA,0,CA,M
1243,2023,SE,FT,Machine Learning Scientist,142200,USD,142200,CA,0,CA,M
1244,2023,SE,FT,Research Scientist,220000,USD,220000,US,0,US,M
1245,2023,SE,FT,Research Scientist,140000,USD,140000,US,0,US,M
1246,2023,SE,FT,Research Analyst,135960,USD,135960,US,0,US,M
1247,2023,SE,FT,Research Analyst,70960,USD,70960,US,0,US,M
1248,2023,SE,FT,Data Engineer,128750,USD,128750,US,0,US,M
1249,2023,SE,FT,Data Engineer,86250,USD,86250,US,0,US,M
1250,2023,SE,FT,Data Engineer,90000,GBP,110736,GB,0,GB,M
1251,2023,SE,FT,Data Engineer,75000,GBP,92280,GB,0,GB,M
1252,2023,SE,FT,Data Analyst,185100,USD,185100,US,100,US,M
1253,2023,SE,FT,Data Analyst,133300,USD,133300,US,100,US,M
1254,2023,SE,FT,Research Engineer,150000,USD,150000,US,0,US,M
1255,2023,SE,FT,Data Engineer,75000,USD,75000,US,0,US,M
1256,2023,EN,FT,AI Developer,130000,USD,130000,US,100,US,L
1257,2023,EN,FT,Data Analyst,1700000,INR,20673,IN,50,IN,L
1258,2023,SE,FT,Data Analyst,60000,GBP,73824,GB,0,GB,M
1259,2023,SE,FT,Data Analyst,50000,GBP,61520,GB,0,GB,M
1260,2023,MI,FT,ML Engineer,85000,USD,85000,US,0,US,M
1261,2023,MI,FT,Data Manager,80000,USD,80000,US,0,US,M
1262,2023,MI,FT,Data Manager,70000,USD,70000,US,0,US,M
1263,2023,SE,FT,Data Scientist,260000,USD,260000,US,0,US,M
1264,2023,SE,FT,Data Manager,105000,USD,105000,US,0,US,M
1265,2023,SE,FT,Data Manager,80000,USD,80000,US,0,US,M
1266,2023,SE,FT,Machine Learning Engineer,150000,USD,150000,CA,100,CA,M
1267,2023,SE,FT,Machine Learning Engineer,95000,USD,95000,CA,100,CA,M
1268,2023,SE,FT,Data Engineer,204750,USD,204750,US,0,US,M
1269,2023,SE,FT,Data Engineer,153550,USD,153550,US,0,US,M
1270,2023,MI,FT,Data Engineer,150000,USD,150000,US,0,US,M
1271,2023,SE,FT,Data Engineer,141000,USD,141000,US,0,US,M
1272,2023,SE,FT,Data Engineer,230000,USD,230000,US,0,US,M
1273,2023,SE,FT,Data Engineer,175000,USD,175000,US,0,US,M
1274,2023,SE,FT,Research Scientist,120000,USD,120000,US,100,US,M
1275,2023,SE,FT,Machine Learning Engineer,207611,USD,207611,US,0,US,M
1276,2023,SE,FT,Machine Learning Engineer,127876,USD,127876,US,0,US,M
1277,2023,MI,FT,Data Scientist,170000,USD,170000,US,100,US,M
1278,2023,MI,FT,Data Scientist,144500,USD,144500,US,100,US,M
1279,2023,SE,FT,Machine Learning Engineer,255360,USD,255360,US,0,US,M
1280,2023,SE,FT,Machine Learning Engineer,212800,USD,212800,US,0,US,M
1281,2023,SE,FT,Data Analyst,106400,USD,106400,US,0,US,M
1282,2023,SE,FT,Data Analyst,81800,USD,81800,US,0,US,M
1283,2023,MI,FT,Data Developer,130000,USD,130000,US,100,US,M
1284,2023,MI,FT,Data Developer,69139,USD,69139,US,100,US,M
1285,2023,MI,FT,Business Intelligence Analyst,100631,USD,100631,CA,0,CA,M
1286,2023,MI,FT,Business Intelligence Analyst,80505,USD,80505,CA,0,CA,M
1287,2023,SE,FT,Data Infrastructure Engineer,300105,USD,300105,US,0,US,M
1288,2023,SE,FT,Data Infrastructure Engineer,151090,USD,151090,US,0,US,M
1289,2023,MI,FT,Machine Learning Software Engineer,217600,USD,217600,US,0,US,M
1290,2023,MI,FT,Machine Learning Software Engineer,145000,USD,145000,US,0,US,M
1291,2023,MI,FT,Data Scientist,65000,GBP,79976,GB,100,GB,M
1292,2023,MI,FT,Data Scientist,45000,GBP,55368,GB,100,GB,M
1293,2023,SE,FT,Data Engineer,129000,USD,129000,US,100,US,M
1294,2023,SE,FT,Research Analyst,185000,USD,185000,US,0,US,M
1295,2023,SE,FT,Research Analyst,50000,USD,50000,US,0,US,M
1296,2023,SE,FT,Data Engineer,108000,USD,108000,US,0,US,M
1297,2023,MI,FT,Data Analyst,80000,USD,80000,US,0,US,M
1298,2023,MI,FT,Data Analyst,59500,USD,59500,US,0,US,M
1299,2023,SE,FT,Machine Learning Engineer,173400,USD,173400,US,0,US,M
1300,2023,SE,FT,Data Architect,215000,USD,215000,US,100,US,M
1301,2023,SE,FT,Data Architect,153000,USD,153000,US,100,US,M
1302,2023,SE,FT,Machine Learning Scientist,171000,GBP,210398,GB,0,GB,M
1303,2023,SE,FT,Machine Learning Scientist,120000,GBP,147648,GB,0,GB,M
1304,2023,SE,FT,Machine Learning Operations Engineer,60000,USD,60000,TH,100,US,L
1305,2023,MI,FT,AI Scientist,54000,USD,54000,KR,0,KR,S
1306,2023,SE,FT,Data Engineer,202000,USD,202000,US,100,US,M
1307,2023,SE,FT,Data Engineer,132000,USD,132000,US,100,US,M
1308,2023,MI,FT,Data Analyst,60000,GBP,73824,GB,0,GB,M
1309,2023,MI,FT,AI Research Engineer,66000,GBP,81206,GB,0,GB,M
1310,2023,EX,FT,Head of Machine Learning,330000,USD,330000,US,0,US,M
1311,2023,EX,FT,Head of Machine Learning,188000,USD,188000,US,0,US,M
1312,2023,MI,FT,BI Analyst,140000,USD,140000,US,0,US,M
1313,2023,MI,FT,BI Analyst,110000,USD,110000,US,0,US,M
1314,2023,SE,FT,Machine Learning Researcher,190000,USD,190000,US,100,US,M
1315,2023,SE,FT,Machine Learning Researcher,170000,USD,170000,US,100,US,M
1316,2023,SE,FT,Data Engineer,162000,USD,162000,US,0,US,M
1317,2023,SE,FT,Research Analyst,150000,USD,150000,US,0,US,M
1318,2023,SE,FT,Research Analyst,125000,USD,125000,US,0,US,M
1319,2023,SE,FT,Data Scientist,105000,USD,105000,US,0,US,M
1320,2023,MI,FT,Data Specialist,90000,USD,90000,US,100,US,M
1321,2023,MI,FT,Data Specialist,73000,USD,73000,US,100,US,M
1322,2023,MI,FT,Business Intelligence Analyst,150000,USD,150000,US,100,US,M
1323,2023,MI,FT,Business Intelligence Analyst,135000,USD,135000,US,100,US,M
1324,2023,EX,FT,Head of Data,329500,USD,329500,US,100,US,M
1325,2023,EX,FT,Head of Data,269600,USD,269600,US,100,US,M
1326,2023,SE,FT,Business Intelligence Engineer,156400,USD,156400,US,0,US,M
1327,2023,MI,FT,Data Science Lead,185900,USD,185900,US,0,US,M
1328,2023,MI,FT,Data Science Lead,129300,USD,129300,US,0,US,M
1329,2023,MI,FT,Data Analyst,70000,USD,70000,US,100,US,M
1330,2023,MI,FT,Data Engineer,146000,USD,146000,US,0,US,M
1331,2023,MI,FT,Data Engineer,97000,USD,97000,US,0,US,M
1332,2023,SE,FT,Data Engineer,147100,USD,147100,US,0,US,M
1333,2023,SE,FT,Data Engineer,90700,USD,90700,US,0,US,M
1334,2023,SE,FT,Data Scientist,257000,USD,257000,US,100,US,M
1335,2023,SE,FT,Data Scientist,197000,USD,197000,US,100,US,M
1336,2023,SE,FT,Business Intelligence Engineer,120000,USD,120000,US,100,US,M
1337,2023,SE,FT,Data Engineer,84800,USD,84800,US,0,US,M
1338,2023,MI,FT,Data Scientist,110000,GBP,135344,GB,0,GB,M
1339,2023,MI,FT,Data Scientist,80000,GBP,98432,GB,0,GB,M
1340,2023,EX,FT,Head of Data,200000,GBP,246080,GB,0,GB,M
1341,2023,EX,FT,Head of Data,150000,GBP,184560,GB,0,GB,M
1342,2023,MI,FT,Data Analyst,49200,EUR,53120,EE,0,EE,M
1343,2023,MI,FT,Data Analyst,31200,EUR,33686,EE,0,EE,M
1344,2023,SE,FT,Data Engineer,260000,USD,260000,US,0,US,M
1345,2023,SE,FT,Data Engineer,225000,USD,225000,US,0,US,M
1346,2023,SE,FT,Machine Learning Engineer,340000,USD,340000,US,0,US,M
1347,2023,SE,FT,Analytics Engineer,213600,USD,213600,US,0,US,M
1348,2023,SE,FT,Analytics Engineer,142400,USD,142400,US,0,US,M
1349,2023,MI,FT,ML Engineer,125000,USD,125000,US,100,US,M
1350,2023,MI,FT,ML Engineer,85000,USD,85000,US,100,US,M
1351,2023,SE,FT,Data Scientist,207900,USD,207900,US,0,US,M
1352,2023,SE,FT,Data Scientist,158400,USD,158400,US,0,US,M
1353,2023,SE,FT,Data Infrastructure Engineer,385000,USD,385000,US,0,US,M
1354,2023,SE,FT,Data Infrastructure Engineer,200000,USD,200000,US,0,US,M
1355,2023,SE,FT,Machine Learning Engineer,241300,USD,241300,US,0,US,M
1356,2023,SE,FT,Machine Learning Engineer,211949,USD,211949,US,0,US,M
1357,2023,SE,FT,Data Strategy Manager,115000,USD,115000,US,100,US,M
1358,2023,SE,FT,Data Strategy Manager,90000,USD,90000,US,100,US,M
1359,2023,MI,FT,Data Scientist,172200,USD,172200,US,100,US,M
1360,2023,MI,FT,Data Scientist,131200,USD,131200,US,100,US,M
1361,2023,SE,FT,Machine Learning Engineer,123800,USD,123800,US,100,US,M
1362,2023,SE,FT,Data Scientist,240000,USD,240000,US,0,US,M
1363,2023,SE,FT,Data Scientist,142500,USD,142500,US,0,US,M
1364,2023,EN,FT,Data Scientist,150000,PLN,34924,TR,0,PL,M
1365,2023,SE,FT,Machine Learning Engineer,330000,USD,330000,US,0,US,M
1366,2023,SE,FT,Machine Learning Engineer,204000,USD,204000,US,0,US,M
1367,2023,EX,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M
1368,2023,EX,FT,Machine Learning Engineer,160000,USD,160000,US,100,US,M
1369,2023,SE,FT,Business Intelligence Analyst,193600,USD,193600,US,0,US,M
1370,2023,SE,FT,Business Intelligence Analyst,130838,USD,130838,US,0,US,M
1371,2023,SE,FT,Data Engineer,225500,USD,225500,US,0,US,M
1372,2023,SE,FT,Data Engineer,139400,USD,139400,US,0,US,M
1373,2023,SE,FT,Machine Learning Engineer,328133,USD,328133,US,0,US,M
1374,2023,SE,FT,Machine Learning Engineer,218755,USD,218755,US,0,US,M
1375,2023,SE,FT,Data Scientist,250830,USD,250830,US,0,US,M
1376,2023,SE,FT,Data Scientist,143370,USD,143370,US,0,US,M
1377,2023,SE,FT,Analytics Engineer,260000,USD,260000,US,0,US,M
1378,2023,SE,FT,Data Scientist,203500,USD,203500,US,0,US,M
1379,2023,SE,FT,Data Scientist,166500,USD,166500,US,0,US,M
1380,2023,SE,FT,Research Analyst,148350,USD,148350,US,0,US,M
1381,2023,SE,FT,Research Analyst,87400,USD,87400,US,0,US,M
1382,2023,SE,FT,Data Science Consultant,157550,USD,157550,US,0,US,M
1383,2023,SE,FT,Data Science Consultant,104650,USD,104650,US,0,US,M
1384,2023,SE,FT,Data Engineer,139500,USD,139500,US,100,US,M
1385,2023,SE,FT,Data Engineer,118575,USD,118575,US,100,US,M
1386,2023,SE,FT,Data Analyst,129150,USD,129150,US,0,US,M
1387,2023,SE,FT,Data Analyst,98400,USD,98400,US,0,US,M
1388,2023,SE,FT,Data Analyst,192500,USD,192500,US,100,US,M
1389,2023,MI,FT,Data Engineer,55000,GBP,67672,GB,100,GB,M
1390,2023,SE,FT,Business Intelligence Developer,98010,USD,98010,US,0,US,M
1391,2023,SE,FT,Business Intelligence Developer,66825,USD,66825,US,0,US,M
1392,2023,SE,FT,Data Science Manager,190000,USD,190000,US,100,US,M
1393,2023,SE,FT,Data Science Manager,170000,USD,170000,US,100,US,M
1394,2023,MI,FT,Machine Learning Engineer,170000,USD,170000,US,0,US,S
1395,2023,MI,FT,Machine Learning Engineer,120000,USD,120000,US,0,US,S
1396,2023,MI,FT,Data Analyst,229000,USD,229000,US,0,US,M
1397,2023,MI,FT,Data Analyst,131000,USD,131000,US,0,US,M
1398,2023,SE,FT,Data Architect,85000,GBP,104584,GB,0,GB,M
1399,2023,SE,FT,Data Architect,75000,GBP,92280,GB,0,GB,M
1400,2023,SE,FT,Data Analyst,192000,USD,192000,US,100,US,M
1401,2023,SE,FT,Data Analyst,164000,USD,164000,US,100,US,M
1402,2023,SE,FT,Data Scientist,223800,USD,223800,US,0,US,M
1403,2023,SE,FT,Data Scientist,172100,USD,172100,US,0,US,M
1404,2023,SE,FT,Applied Scientist,258800,USD,258800,US,0,US,M
1405,2023,SE,FT,Applied Scientist,199200,USD,199200,US,0,US,M
1406,2023,SE,FT,Research Engineer,185000,USD,185000,US,0,US,M
1407,2023,SE,FT,Research Engineer,148000,USD,148000,US,0,US,M
1408,2023,SE,FT,Machine Learning Engineer,193600,USD,193600,US,0,US,M
1409,2023,SE,FT,Machine Learning Engineer,119700,USD,119700,US,0,US,M
1410,2023,SE,FT,Data Scientist,175750,USD,175750,US,0,US,M
1411,2023,SE,FT,Data Scientist,136742,USD,136742,US,0,US,M
1412,2023,MI,FT,Research Engineer,257400,USD,257400,US,0,US,M
1413,2023,MI,FT,Research Engineer,193500,USD,193500,US,0,US,M
1414,2023,SE,FT,Data Scientist,228856,USD,228856,US,100,US,M
1415,2023,SE,FT,Data Scientist,144540,USD,144540,US,100,US,M
1416,2023,SE,FT,Data Architect,170000,USD,170000,US,100,US,M
1417,2023,SE,FT,Data Architect,140000,USD,140000,US,100,US,M
1418,2023,SE,FT,Data Scientist,155000,USD,155000,US,100,US,M
1419,2023,SE,FT,Data Scientist,125000,USD,125000,US,100,US,M
1420,2023,SE,FT,Data Engineer,150600,USD,150600,US,100,US,M
1421,2023,SE,FT,Data Engineer,120500,USD,120500,US,100,US,M
1422,2023,SE,FT,Data Scientist,176000,USD,176000,US,0,US,M
1423,2023,SE,FT,Data Scientist,152000,USD,152000,US,0,US,M
1424,2023,SE,FT,Analytics Engineer,200000,USD,200000,US,100,US,L
1425,2023,MI,FT,Data Strategist,115500,USD,115500,US,0,US,M
1426,2023,MI,FT,Data Strategist,73500,USD,73500,US,0,US,M
1427,2023,EX,FT,Data Engineer,110000,GBP,135344,GB,0,GB,M
1428,2023,EX,FT,Data Engineer,80000,GBP,98432,GB,0,GB,M
1429,2023,SE,FT,Data Scientist,225000,USD,225000,US,100,US,M
1430,2023,SE,FT,Data Scientist,172758,USD,172758,US,100,US,M
1431,2023,MI,FT,Research Engineer,70000,GBP,86128,GB,100,GB,M
1432,2023,MI,FT,Research Engineer,55000,GBP,67672,GB,100,GB,M
1433,2023,MI,FT,Data Analyst,110000,USD,110000,US,0,US,M
1434,2023,MI,FT,Insight Analyst,42000,GBP,51676,GB,0,GB,M
1435,2023,MI,FT,Insight Analyst,35000,GBP,43064,GB,0,GB,M
1436,2023,SE,FT,Data Engineer,245000,USD,245000,US,100,US,M
1437,2023,SE,FT,Data Engineer,194992,USD,194992,US,100,US,M
1438,2023,MI,FT,Data Scientist,140000,USD,140000,US,0,US,M
1439,2023,MI,FT,Data Scientist,100000,USD,100000,US,0,US,M
1440,2023,SE,FT,Machine Learning Engineer,213800,USD,213800,US,0,US,M
1441,2023,SE,FT,Machine Learning Engineer,180300,USD,180300,US,0,US,M
1442,2023,EX,FT,Director of Data Science,375500,USD,375500,US,100,US,M
1443,2023,EX,FT,Director of Data Science,250300,USD,250300,US,100,US,M
1444,2023,SE,FT,ML Engineer,262269,USD,262269,US,100,US,M
1445,2023,SE,FT,ML Engineer,230797,USD,230797,US,100,US,M
1446,2023,MI,FT,Data Engineer,147100,USD,147100,US,0,US,M
1447,2023,MI,FT,Data Engineer,90700,USD,90700,US,0,US,M
1448,2023,SE,FT,Machine Learning Infrastructure Engineer,185000,USD,185000,US,0,US,M
1449,2023,SE,FT,Machine Learning Infrastructure Engineer,145000,USD,145000,US,0,US,M
1450,2023,SE,FT,Data Analyst,100000,GBP,123040,GB,0,GB,M
1451,2023,SE,FT,Data Analyst,75000,GBP,92280,GB,0,GB,M
1452,2023,SE,FT,BI Developer,80000,GBP,98432,GB,0,GB,M
1453,2023,SE,FT,BI Developer,50750,GBP,62442,GB,0,GB,M
1454,2023,MI,FT,Data Scientist,90000,USD,90000,US,100,US,M
1455,2023,SE,FT,Data Analyst,195000,USD,195000,US,100,US,M
1456,2023,SE,FT,Data Analyst,73500,USD,73500,US,100,US,M
1457,2023,SE,FT,Data Infrastructure Engineer,185000,USD,185000,US,0,US,M
1458,2023,SE,FT,Data Infrastructure Engineer,145000,USD,145000,US,0,US,M
1459,2023,SE,FT,Machine Learning Infrastructure Engineer,158900,USD,158900,US,100,US,M
1460,2023,SE,FT,Machine Learning Infrastructure Engineer,132400,USD,132400,US,100,US,M
1461,2023,MI,FT,AI Engineer,140000,USD,140000,US,100,US,S
1462,2023,MI,FT,Data Manager,130000,USD,130000,US,0,US,M
1463,2023,MI,FT,Data Manager,100000,USD,100000,US,0,US,M
1464,2023,SE,FT,Machine Learning Scientist,163800,USD,163800,US,0,US,M
1465,2023,SE,FT,Machine Learning Scientist,126000,USD,126000,US,0,US,M
1466,2023,SE,FT,Data Scientist,111967,USD,111967,US,100,US,M
1467,2023,MI,FT,Data Analyst,88000,USD,88000,US,0,US,M
1468,2023,SE,FT,Data Engineer,216027,USD,216027,US,100,US,M
1469,2023,SE,FT,Data Engineer,101028,USD,101028,US,100,US,M
1470,2023,SE,FT,Applied Scientist,309400,USD,309400,US,0,US,L
1471,2023,SE,FT,Applied Scientist,159100,USD,159100,US,0,US,L
1472,2023,SE,FT,Data Engineer,174350,USD,174350,US,100,US,M
1473,2023,SE,FT,Data Engineer,126800,USD,126800,US,100,US,M
1474,2023,SE,FT,Machine Learning Engineer,262000,USD,262000,US,0,US,M
1475,2023,SE,FT,Machine Learning Engineer,186000,USD,186000,US,0,US,M
1476,2023,SE,FT,Data Analyst,129000,USD,129000,CA,100,CA,M
1477,2023,SE,FT,Data Analyst,95000,USD,95000,CA,100,CA,M
1478,2023,SE,FT,Analytics Engineer,175000,USD,175000,US,0,US,M
1479,2023,SE,FT,Analytics Engineer,120000,USD,120000,US,0,US,M
1480,2023,EN,FT,Applied Data Scientist,27500,EUR,29691,IT,50,IT,L
1481,2023,SE,FT,Data Analyst,130000,USD,130000,US,100,US,S
1482,2023,SE,FT,Data Analyst,105000,USD,105000,US,100,US,S
1483,2023,SE,FT,Machine Learning Engineer,232200,USD,232200,US,0,US,M
1484,2023,SE,FT,Machine Learning Engineer,119000,USD,119000,US,0,US,M
1485,2023,SE,FT,Data Scientist,268000,USD,268000,US,0,US,M
1486,2023,SE,FT,Data Analyst,153300,USD,153300,US,100,US,M
1487,2023,SE,FT,Data Analyst,104244,USD,104244,US,100,US,M
1488,2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M
1489,2023,SE,FT,Data Scientist,226000,USD,226000,US,100,US,M
1490,2023,MI,FT,Data Analyst,70000,USD,70000,US,0,US,M
1491,2023,SE,FT,Data Science Practitioner,198800,USD,198800,US,0,US,M
1492,2023,SE,FT,Data Science Practitioner,122600,USD,122600,US,0,US,M
1493,2023,SE,FT,Data Scientist,181500,USD,181500,US,0,US,M
1494,2023,SE,FT,Data Scientist,127000,USD,127000,US,0,US,M
1495,2023,MI,FT,Machine Learning Researcher,210000,USD,210000,US,0,US,S
1496,2023,SE,FT,AI Programmer,120000,USD,120000,CA,100,FR,M
1497,2023,SE,FT,ML Engineer,385000,USD,385000,US,100,US,M
1498,2023,SE,FT,ML Engineer,245000,USD,245000,US,100,US,M
